Source,Site,Month,Year,Parameter,Value,Units
BROWARD,19,7,2020,chla,2.91,ug/L
BROWARD,64,4,2020,chla,54,ug/L
BROWARD,20,10,2020,chla,1.45,ug/L
BROWARD,15,7,2020,chla,1.77,ug/L
BROWARD,64,10,2020,chla,3.7,ug/L
BROWARD,122,7,2020,chla,4.29,ug/L
BROWARD,20,4,2020,chla,6.73,ug/L
BROWARD,15,8,2020,chla,3.6,ug/L
BROWARD,19,10,2020,chla,2.46,ug/L
BROWARD,64,5,2020,chla,4.37,ug/L
BROWARD,41,9,2020,chla,4.66,ug/L
BROWARD,36,9,2020,chla,3.43,ug/L
BROWARD,24,5,2020,chla,3.64,ug/L
BROWARD,12,9,2020,chla,5.34,ug/L
BROWARD,10,9,2020,chla,2.68,ug/L
BROWARD,129,9,2020,chla,11.3,ug/L
BROWARD,8,9,2020,chla,4.54,ug/L
BROWARD,19,5,2020,chla,2.3,ug/L
BROWARD,111,5,2020,chla,6.8,ug/L
BROWARD,34,5,2020,chla,2.99,ug/L
BROWARD,29,9,2020,chla,7.6,ug/L
BROWARD,1,5,2020,chla,3.1,ug/L
BROWARD,37,5,2020,chla,0.231,ug/L
BROWARD,128,5,2020,chla,2.98,ug/L
BROWARD,125,9,2020,chla,3.66,ug/L
BROWARD,14,5,2020,chla,9.61,ug/L
BROWARD,7,9,2020,chla,12.4,ug/L
BROWARD,5,9,2020,chla,12,ug/L
BROWARD,32,9,2020,chla,3.54,ug/L
BROWARD,41,5,2020,chla,3.65,ug/L
BROWARD,22,5,2020,chla,2.95,ug/L
BROWARD,6,9,2020,chla,9.77,ug/L
BROWARD,20,9,2020,chla,1.58,ug/L
BROWARD,37,9,2020,chla,3.18,ug/L
BROWARD,40,5,2020,chla,1.12,ug/L
BROWARD,17,5,2020,chla,9.4,ug/L
BROWARD,112,5,2020,chla,8.57,ug/L
BROWARD,14,9,2020,chla,7.94,ug/L
BROWARD,129,5,2020,chla,3.76,ug/L
BROWARD,32,5,2020,chla,4.01,ug/L
BROWARD,3,9,2020,chla,5.11,ug/L
BROWARD,111,9,2020,chla,7.86,ug/L
BROWARD,2,9,2020,chla,13.2,ug/L
BROWARD,2,5,2020,chla,4.52,ug/L
BROWARD,29,5,2020,chla,5.05,ug/L
BROWARD,33,5,2020,chla,3.55,ug/L
BROWARD,120,5,2020,chla,3.49,ug/L
BROWARD,22,9,2020,chla,1.46,ug/L
BROWARD,89,5,2020,chla,1.57,ug/L
BROWARD,110,9,2020,chla,13.9,ug/L
BROWARD,38,5,2020,chla,2.47,ug/L
BROWARD,28,5,2020,chla,3.8,ug/L
BROWARD,15,10,2020,chla,1.98,ug/L
BROWARD,34,9,2020,chla,5.12,ug/L
BROWARD,10,5,2020,chla,3.41,ug/L
BROWARD,112,9,2020,chla,2.76,ug/L
BROWARD,26,5,2020,chla,2.84,ug/L
BROWARD,120,9,2020,chla,7.62,ug/L
BROWARD,31,5,2020,chla,1.85,ug/L
BROWARD,128,9,2020,chla,6.51,ug/L
BROWARD,33,9,2020,chla,3.78,ug/L
BROWARD,89,9,2020,chla,4.2,ug/L
BROWARD,15,5,2020,chla,2.35,ug/L
BROWARD,122,5,2020,chla,13,ug/L
BROWARD,123,9,2020,chla,5.56,ug/L
BROWARD,26,9,2020,chla,6.72,ug/L
BROWARD,20,5,2020,chla,7.42,ug/L
BROWARD,25,5,2020,chla,8.78,ug/L
BROWARD,5,5,2020,chla,6.51,ug/L
BROWARD,39,5,2020,chla,1.13,ug/L
BROWARD,39,9,2020,chla,1.27,ug/L
BROWARD,3,5,2020,chla,16.2,ug/L
BROWARD,16,5,2020,chla,8.99,ug/L
BROWARD,15,9,2020,chla,2.68,ug/L
BROWARD,38,9,2020,chla,1.9,ug/L
BROWARD,1,9,2020,chla,7.38,ug/L
BROWARD,8,5,2020,chla,3.86,ug/L
BROWARD,36,5,2020,chla,7.9,ug/L
BROWARD,122,9,2020,chla,5.11,ug/L
BROWARD,6,5,2020,chla,3.39,ug/L
BROWARD,24,9,2020,chla,4.02,ug/L
BROWARD,25,9,2020,chla,5.3,ug/L
BROWARD,110,5,2020,chla,8.92,ug/L
BROWARD,12,5,2020,chla,10.3,ug/L
BROWARD,123,5,2020,chla,7.52,ug/L
BROWARD,31,9,2020,chla,2.48,ug/L
BROWARD,7,5,2020,chla,6.43,ug/L
BROWARD,17,9,2020,chla,13.9,ug/L
BROWARD,64,9,2020,chla,9.68,ug/L
BROWARD,19,9,2020,chla,1.13,ug/L
BROWARD,16,9,2020,chla,7.58,ug/L
BROWARD,28,9,2020,chla,8.26,ug/L
BROWARD,38,8,2021,chla,1.63,ug/L
BROWARD,28,11,2021,chla,6.13,ug/L
BROWARD,34,2,2021,chla,1.07,ug/L
BROWARD,111,11,2021,chla,1.65,ug/L
BROWARD,20,11,2021,chla,5.1,ug/L
BROWARD,26,3,2021,chla,0.817,ug/L
BROWARD,37,5,2021,chla,1.71,ug/L
BROWARD,64,11,2021,chla,4.55,ug/L
BROWARD,1,2,2021,chla,2.87,ug/L
BROWARD,29,11,2021,chla,6.06,ug/L
BROWARD,31,11,2021,chla,1.25,ug/L
BROWARD,34,9,2021,chla,3.28,ug/L
BROWARD,20,8,2021,chla,20.4,ug/L
BROWARD,123,5,2021,chla,13.2,ug/L
BROWARD,129,8,2021,chla,26.4,ug/L
BROWARD,24,3,2021,chla,1.12,ug/L
BROWARD,22,11,2021,chla,2.69,ug/L
BROWARD,15,5,2021,chla,3.4,ug/L
BROWARD,128,8,2021,chla,5.75,ug/L
BROWARD,36,5,2021,chla,4.16,ug/L
BROWARD,6,3,2021,chla,1.34,ug/L
BROWARD,120,2,2021,chla,3.73,ug/L
BROWARD,16,3,2021,chla,7.87,ug/L
BROWARD,28,2,2021,chla,7.29,ug/L
BROWARD,19,8,2021,chla,3.11,ug/L
BROWARD,37,11,2021,chla,2.03,ug/L
BROWARD,112,8,2021,chla,5.75,ug/L
BROWARD,38,2,2021,chla,1.09,ug/L
BROWARD,36,11,2021,chla,3.29,ug/L
BROWARD,25,3,2021,chla,2.05,ug/L
BROWARD,26,5,2021,chla,10.9,ug/L
BROWARD,24,5,2021,chla,4.69,ug/L
BROWARD,1,9,2021,chla,8.27,ug/L
BROWARD,26,11,2021,chla,3.25,ug/L
BROWARD,25,5,2021,chla,23.1,ug/L
BROWARD,123,11,2021,chla,4.36,ug/L
BROWARD,14,8,2021,chla,7.32,ug/L
BROWARD,8,11,2021,chla,3.14,ug/L
BROWARD,110,2,2021,chla,10.2,ug/L
BROWARD,41,5,2021,chla,1.38,ug/L
BROWARD,12,3,2021,chla,1.72,ug/L
BROWARD,110,11,2021,chla,8.61,ug/L
BROWARD,22,5,2021,chla,3.57,ug/L
BROWARD,41,2,2021,chla,2.04,ug/L
BROWARD,12,5,2021,chla,5.81,ug/L
BROWARD,10,11,2021,chla,1.35,ug/L
BROWARD,37,2,2021,chla,1.65,ug/L
BROWARD,112,5,2021,chla,3.92,ug/L
BROWARD,64,5,2021,chla,31.4,ug/L
BROWARD,64,8,2021,chla,30.5,ug/L
BROWARD,29,8,2021,chla,3.28,ug/L
BROWARD,111,3,2021,chla,5.92,ug/L
BROWARD,89,2,2021,chla,3.06,ug/L
BROWARD,16,8,2021,chla,12.4,ug/L
BROWARD,32,11,2021,chla,3.14,ug/L
BROWARD,24,8,2021,chla,3.46,ug/L
BROWARD,20,3,2021,chla,6.85,ug/L
BROWARD,17,11,2021,chla,5.45,ug/L
BROWARD,123,8,2021,chla,11.5,ug/L
BROWARD,17,5,2021,chla,38.3,ug/L
BROWARD,33,11,2021,chla,3.88,ug/L
BROWARD,110,5,2021,chla,4.65,ug/L
BROWARD,3,5,2021,chla,3.66,ug/L
BROWARD,122,11,2021,chla,5.75,ug/L
BROWARD,3,2,2021,chla,12.7,ug/L
BROWARD,3,11,2021,chla,10.4,ug/L
BROWARD,7,3,2021,chla,1.89,ug/L
BROWARD,122,5,2021,chla,1.93,ug/L
BROWARD,89,11,2021,chla,2.9,ug/L
BROWARD,31,2,2021,chla,1.07,ug/L
BROWARD,29,2,2021,chla,2.14,ug/L
BROWARD,39,11,2021,chla,1.12,ug/L
BROWARD,41,11,2021,chla,1.07,ug/L
BROWARD,1,5,2021,chla,7.03,ug/L
BROWARD,39,5,2021,chla,2.48,ug/L
BROWARD,112,11,2021,chla,1.03,ug/L
BROWARD,36,9,2021,chla,3.25,ug/L
BROWARD,125,5,2021,chla,2.69,ug/L
BROWARD,15,11,2021,chla,0.68,ug/L
BROWARD,129,3,2021,chla,5.35,ug/L
BROWARD,28,5,2021,chla,13.9,ug/L
BROWARD,112,3,2021,chla,3.4,ug/L
BROWARD,32,8,2021,chla,3.84,ug/L
BROWARD,32,5,2021,chla,3.84,ug/L
BROWARD,122,8,2021,chla,2.78,ug/L
BROWARD,89,8,2021,chla,5.69,ug/L
BROWARD,33,9,2021,chla,6.11,ug/L
BROWARD,5,11,2021,chla,2.67,ug/L
BROWARD,31,5,2021,chla,3.29,ug/L
BROWARD,25,8,2021,chla,6.69,ug/L
BROWARD,120,11,2021,chla,3.36,ug/L
BROWARD,17,8,2021,chla,40.6,ug/L
BROWARD,7,11,2021,chla,1.17,ug/L
BROWARD,39,8,2021,chla,0.94,ug/L
BROWARD,128,3,2021,chla,3.36,ug/L
BROWARD,15,8,2021,chla,1.03,ug/L
BROWARD,31,8,2021,chla,3.3,ug/L
BROWARD,125,8,2021,chla,5.03,ug/L
BROWARD,22,2,2021,chla,1.34,ug/L
BROWARD,110,8,2021,chla,13.9,ug/L
BROWARD,19,11,2021,chla,0.82,ug/L
BROWARD,129,11,2021,chla,11.3,ug/L
BROWARD,8,2,2021,chla,1.44,ug/L
BROWARD,10,8,2021,chla,2.99,ug/L
BROWARD,34,5,2021,chla,0.92,ug/L
BROWARD,12,11,2021,chla,1.83,ug/L
BROWARD,19,3,2021,chla,2.62,ug/L
BROWARD,125,11,2021,chla,2.02,ug/L
BROWARD,6,5,2021,chla,3.06,ug/L
BROWARD,16,5,2021,chla,22.7,ug/L
BROWARD,3,8,2021,chla,12.5,ug/L
BROWARD,111,5,2021,chla,9.52,ug/L
BROWARD,128,11,2021,chla,4.31,ug/L
BROWARD,2,2,2021,chla,4.33,ug/L
BROWARD,122,3,2021,chla,0.987,ug/L
BROWARD,14,3,2021,chla,4.43,ug/L
BROWARD,29,5,2021,chla,5.11,ug/L
BROWARD,12,8,2021,chla,2.12,ug/L
BROWARD,17,3,2021,chla,18.8,ug/L
BROWARD,15,3,2021,chla,1.36,ug/L
BROWARD,89,5,2021,chla,5.33,ug/L
BROWARD,5,5,2021,chla,5.13,ug/L
BROWARD,7,5,2021,chla,3.65,ug/L
BROWARD,128,5,2021,chla,15,ug/L
BROWARD,111,8,2021,chla,8.4,ug/L
BROWARD,125,2,2021,chla,1.77,ug/L
BROWARD,123,3,2021,chla,4.5,ug/L
BROWARD,41,8,2021,chla,4.79,ug/L
BROWARD,19,5,2021,chla,6.7,ug/L
BROWARD,6,8,2021,chla,5.76,ug/L
BROWARD,5,3,2021,chla,6.59,ug/L
BROWARD,33,2,2021,chla,1.77,ug/L
BROWARD,24,11,2021,chla,1.27,ug/L
BROWARD,10,2,2021,chla,1.34,ug/L
BROWARD,36,2,2021,chla,2.1,ug/L
BROWARD,33,5,2021,chla,2.21,ug/L
BROWARD,38,5,2021,chla,3.56,ug/L
BROWARD,8,5,2021,chla,1.5,ug/L
BROWARD,20,5,2021,chla,29.8,ug/L
BROWARD,129,5,2021,chla,15.2,ug/L
BROWARD,120,9,2021,chla,7.49,ug/L
BROWARD,26,8,2021,chla,5.33,ug/L
BROWARD,120,5,2021,chla,10.8,ug/L
BROWARD,7,8,2021,chla,4.94,ug/L
BROWARD,6,11,2021,chla,2.54,ug/L
BROWARD,8,8,2021,chla,7.8,ug/L
BROWARD,5,8,2021,chla,5.58,ug/L
BROWARD,22,8,2021,chla,4.03,ug/L
BROWARD,10,5,2021,chla,3.17,ug/L
BROWARD,39,2,2021,chla,1.2,ug/L
BROWARD,37,9,2021,chla,2.27,ug/L
BROWARD,2,5,2021,chla,2.96,ug/L
BROWARD,32,2,2021,chla,2.19,ug/L
BROWARD,28,8,2021,chla,8.43,ug/L
BROWARD,14,11,2021,chla,3.99,ug/L
BROWARD,16,11,2021,chla,2.58,ug/L
BROWARD,2,8,2021,chla,9.83,ug/L
BROWARD,34,11,2021,chla,3.37,ug/L
BROWARD,1,11,2021,chla,4.16,ug/L
BROWARD,64,3,2021,chla,21.5,ug/L
BROWARD,2,11,2021,chla,7.51,ug/L
BROWARD,14,5,2021,chla,12,ug/L
BROWARD,25,11,2021,chla,6.69,ug/L
BROWARD,38,11,2021,chla,1.58,ug/L
BROWARD,89,5,2022,chla,2.9,ug/L
BROWARD,37,3,2022,chla,0.74,ug/L
BROWARD,31,5,2022,chla,2.02,ug/L
BROWARD,3,3,2022,chla,3.3,ug/L
BROWARD,122,3,2022,chla,1.15,ug/L
BROWARD,17,5,2022,chla,33.1,ug/L
BROWARD,19,5,2022,chla,1.15,ug/L
BROWARD,15,5,2022,chla,1.31,ug/L
BROWARD,19,3,2022,chla,14.3,ug/L
BROWARD,2,3,2022,chla,6.16,ug/L
BROWARD,38,3,2022,chla,1.7,ug/L
BROWARD,24,5,2022,chla,8.31,ug/L
BROWARD,20,3,2022,chla,20.5,ug/L
BROWARD,129,3,2022,chla,1.19,ug/L
BROWARD,32,3,2022,chla,0.31,ug/L
BROWARD,14,3,2022,chla,3.68,ug/L
BROWARD,22,3,2022,chla,0.87,ug/L
BROWARD,89,3,2022,chla,1.79,ug/L
BROWARD,128,3,2022,chla,1.16,ug/L
BROWARD,29,3,2022,chla,1.3,ug/L
BROWARD,26,5,2022,chla,25.4,ug/L
BROWARD,34,3,2022,chla,0.88,ug/L
BROWARD,3,5,2022,chla,17.8,ug/L
BROWARD,8,5,2022,chla,2.4,ug/L
BROWARD,1,3,2022,chla,3.37,ug/L
BROWARD,2,5,2022,chla,8.78,ug/L
BROWARD,34,5,2022,chla,0.47,ug/L
BROWARD,123,5,2022,chla,2.29,ug/L
BROWARD,36,5,2022,chla,2.22,ug/L
BROWARD,5,3,2022,chla,1.98,ug/L
BROWARD,14,5,2022,chla,11.5,ug/L
BROWARD,33,3,2022,chla,2.24,ug/L
BROWARD,39,5,2022,chla,1.36,ug/L
BROWARD,28,3,2022,chla,1.49,ug/L
BROWARD,112,5,2022,chla,3.57,ug/L
BROWARD,120,5,2022,chla,10,ug/L
BROWARD,128,5,2022,chla,12.2,ug/L
BROWARD,15,3,2022,chla,2.73,ug/L
BROWARD,111,3,2022,chla,15.7,ug/L
BROWARD,12,5,2022,chla,3.72,ug/L
BROWARD,64,3,2022,chla,23.7,ug/L
BROWARD,16,5,2022,chla,19.6,ug/L
BROWARD,37,5,2022,chla,2.29,ug/L
BROWARD,24,3,2022,chla,0.72,ug/L
BROWARD,32,5,2022,chla,6.43,ug/L
BROWARD,122,5,2022,chla,0.54,ug/L
BROWARD,8,3,2022,chla,1.2,ug/L
BROWARD,17,3,2022,chla,6.35,ug/L
BROWARD,10,3,2022,chla,2.59,ug/L
BROWARD,120,3,2022,chla,4.06,ug/L
BROWARD,12,3,2022,chla,0.86,ug/L
BROWARD,26,3,2022,chla,1.27,ug/L
BROWARD,41,3,2022,chla,0.71,ug/L
BROWARD,28,5,2022,chla,10.9,ug/L
BROWARD,1,5,2022,chla,7.79,ug/L
BROWARD,6,3,2022,chla,3.3,ug/L
BROWARD,25,3,2022,chla,1.35,ug/L
BROWARD,125,3,2022,chla,3.25,ug/L
BROWARD,39,3,2022,chla,1.38,ug/L
BROWARD,33,5,2022,chla,2.73,ug/L
BROWARD,36,3,2022,chla,2,ug/L
BROWARD,64,5,2022,chla,33.4,ug/L
BROWARD,6,5,2022,chla,6,ug/L
BROWARD,129,5,2022,chla,19,ug/L
BROWARD,7,3,2022,chla,3.58,ug/L
BROWARD,110,5,2022,chla,15.3,ug/L
BROWARD,125,5,2022,chla,8.03,ug/L
BROWARD,22,5,2022,chla,4.5,ug/L
BROWARD,20,5,2022,chla,4.96,ug/L
BROWARD,5,5,2022,chla,3.9,ug/L
BROWARD,38,5,2022,chla,2.21,ug/L
BROWARD,31,3,2022,chla,0.62,ug/L
BROWARD,10,5,2022,chla,6.1,ug/L
BROWARD,111,5,2022,chla,5.01,ug/L
BROWARD,41,5,2022,chla,3.27,ug/L
BROWARD,110,3,2022,chla,9.13,ug/L
BROWARD,16,3,2022,chla,22.4,ug/L
BROWARD,29,5,2022,chla,4.6,ug/L
BROWARD,112,3,2022,chla,1.65,ug/L
BROWARD,7,5,2022,chla,8.1,ug/L
BROWARD,25,5,2022,chla,26.5,ug/L
BROWARD,120,8,2022,chla,16,ug/L
BROWARD,31,8,2022,chla,1.57,ug/L
BROWARD,123,8,2022,chla,9.47,ug/L
BROWARD,24,8,2022,chla,3.5,ug/L
BROWARD,5,8,2022,chla,9.41,ug/L
BROWARD,122,8,2022,chla,2.19,ug/L
BROWARD,26,8,2022,chla,5.85,ug/L
BROWARD,64,8,2022,chla,24.6,ug/L
BROWARD,1,8,2022,chla,8.3,ug/L
BROWARD,112,8,2022,chla,1.85,ug/L
BROWARD,128,8,2022,chla,9.93,ug/L
BROWARD,17,8,2022,chla,5.05,ug/L
BROWARD,10,8,2022,chla,6.26,ug/L
BROWARD,25,8,2022,chla,22.2,ug/L
BROWARD,2,8,2022,chla,4.51,ug/L
BROWARD,14,8,2022,chla,9.73,ug/L
BROWARD,12,8,2022,chla,7.14,ug/L
BROWARD,16,8,2022,chla,22.6,ug/L
BROWARD,41,8,2022,chla,1.69,ug/L
BROWARD,22,8,2022,chla,5.49,ug/L
BROWARD,6,8,2022,chla,4.16,ug/L
BROWARD,125,8,2022,chla,9.68,ug/L
BROWARD,36,8,2022,chla,4.58,ug/L
BROWARD,15,8,2022,chla,3.46,ug/L
BROWARD,19,8,2022,chla,8.96,ug/L
BROWARD,37,8,2022,chla,4.08,ug/L
BROWARD,34,8,2022,chla,3.99,ug/L
BROWARD,32,8,2022,chla,4.98,ug/L
BROWARD,3,8,2022,chla,4.78,ug/L
BROWARD,129,8,2022,chla,5.34,ug/L
BROWARD,29,8,2022,chla,13.9,ug/L
BROWARD,38,8,2022,chla,1.93,ug/L
BROWARD,8,8,2022,chla,8.92,ug/L
BROWARD,89,8,2022,chla,3.72,ug/L
BROWARD,20,8,2022,chla,7.2,ug/L
BROWARD,111,8,2022,chla,1.66,ug/L
BROWARD,33,8,2022,chla,5.97,ug/L
BROWARD,28,8,2022,chla,7.47,ug/L
BROWARD,110,8,2022,chla,9.89,ug/L
BROWARD,39,8,2022,chla,0.82,ug/L
BROWARD,14,11,2022,chla,8.69,ug/L
BROWARD,1,11,2022,chla,5.52,ug/L
BROWARD,33,11,2022,chla,3.8,ug/L
BROWARD,34,11,2022,chla,1.87,ug/L
BROWARD,38,11,2022,chla,5.6,ug/L
BROWARD,20,11,2022,chla,41.1,ug/L
BROWARD,125,11,2022,chla,10,ug/L
BROWARD,10,11,2022,chla,7.13,ug/L
BROWARD,12,11,2022,chla,2.71,ug/L
BROWARD,37,11,2022,chla,6.93,ug/L
BROWARD,111,11,2022,chla,2.83,ug/L
BROWARD,15,11,2022,chla,0.89,ug/L
BROWARD,39,11,2022,chla,2.35,ug/L
BROWARD,32,11,2022,chla,1.96,ug/L
BROWARD,41,11,2022,chla,1.9,ug/L
BROWARD,120,11,2022,chla,7.86,ug/L
BROWARD,29,11,2022,chla,10,ug/L
BROWARD,19,11,2022,chla,11,ug/L
BROWARD,110,11,2022,chla,9.74,ug/L
BROWARD,36,11,2022,chla,6.62,ug/L
BROWARD,16,11,2022,chla,27.1,ug/L
BROWARD,31,11,2022,chla,2.29,ug/L
BROWARD,22,11,2022,chla,5.03,ug/L
BROWARD,122,11,2022,chla,3.2,ug/L
BROWARD,5,11,2022,chla,3.15,ug/L
BROWARD,123,11,2022,chla,41,ug/L
BROWARD,17,11,2022,chla,4.88,ug/L
BROWARD,2,11,2022,chla,6.37,ug/L
BROWARD,128,11,2022,chla,5.27,ug/L
BROWARD,28,11,2022,chla,2.5,ug/L
BROWARD,8,11,2022,chla,2.74,ug/L
BROWARD,25,11,2022,chla,19.6,ug/L
BROWARD,89,11,2022,chla,2.72,ug/L
BROWARD,26,11,2022,chla,3.26,ug/L
BROWARD,24,11,2022,chla,1.56,ug/L
BROWARD,3,11,2022,chla,6.26,ug/L
BROWARD,112,11,2022,chla,1.62,ug/L
BROWARD,64,11,2022,chla,56.2,ug/L
BROWARD,6,11,2022,chla,2.16,ug/L
BROWARD,129,11,2022,chla,14.5,ug/L
BROWARD,1,2,2006,chla,12.1,ug/L
BROWARD,1,5,2006,chla,7.04,ug/L
BROWARD,1,8,2006,chla,1.82,ug/L
BROWARD,1,11,2006,chla,2.54,ug/L
BROWARD,1,2,2007,chla,2.67,ug/L
BROWARD,1,5,2007,chla,4.89,ug/L
BROWARD,1,8,2007,chla,27.1,ug/L
BROWARD,1,11,2007,chla,3.61,ug/L
BROWARD,1,2,2008,chla,8.24,ug/L
BROWARD,1,5,2008,chla,10.1,ug/L
BROWARD,1,8,2008,chla,7.06,ug/L
BROWARD,1,3,2009,chla,4.89,ug/L
BROWARD,1,6,2009,chla,6.22,ug/L
BROWARD,1,8,2009,chla,18.6,ug/L
BROWARD,1,10,2009,chla,6.74,ug/L
BROWARD,1,2,2010,chla,1.24,ug/L
BROWARD,1,4,2010,chla,3.76,ug/L
BROWARD,1,8,2010,chla,8.18,ug/L
BROWARD,1,10,2010,chla,4.66,ug/L
BROWARD,1,1,2011,chla,1.94,ug/L
BROWARD,1,4,2011,chla,8.02,ug/L
BROWARD,1,8,2011,chla,4.07,ug/L
BROWARD,1,10,2011,chla,2.38,ug/L
BROWARD,1,1,2012,chla,2.77,ug/L
BROWARD,1,4,2012,chla,6.28,ug/L
BROWARD,1,8,2012,chla,4.57,ug/L
BROWARD,1,11,2012,chla,11,ug/L
BROWARD,1,2,2013,chla,4.16,ug/L
BROWARD,1,5,2013,chla,11.1,ug/L
BROWARD,1,8,2013,chla,4.72,ug/L
BROWARD,1,10,2013,chla,4.46,ug/L
BROWARD,1,2,2014,chla,7.09,ug/L
BROWARD,1,5,2014,chla,7.56,ug/L
BROWARD,1,8,2014,chla,9.23,ug/L
BROWARD,1,10,2014,chla,2.4,ug/L
BROWARD,1,3,2015,chla,5.1,ug/L
BROWARD,1,6,2015,chla,4.88,ug/L
BROWARD,1,8,2015,chla,5.91,ug/L
BROWARD,1,11,2015,chla,1.63,ug/L
BROWARD,1,2,2016,chla,3.55,ug/L
BROWARD,1,6,2016,chla,3.77,ug/L
BROWARD,1,8,2016,chla,7.35,ug/L
BROWARD,1,12,2016,chla,3.13,ug/L
BROWARD,2,2,2006,chla,22.8,ug/L
BROWARD,2,5,2006,chla,26.1,ug/L
BROWARD,2,8,2006,chla,37.2,ug/L
BROWARD,2,11,2006,chla,10.7,ug/L
BROWARD,2,2,2007,chla,12.8,ug/L
BROWARD,2,5,2007,chla,12.4,ug/L
BROWARD,2,8,2007,chla,26.1,ug/L
BROWARD,2,11,2007,chla,1.97,ug/L
BROWARD,2,2,2008,chla,13.4,ug/L
BROWARD,2,5,2008,chla,21.8,ug/L
BROWARD,2,8,2008,chla,8.38,ug/L
BROWARD,2,3,2009,chla,10.8,ug/L
BROWARD,2,6,2009,chla,6.04,ug/L
BROWARD,2,8,2009,chla,18.5,ug/L
BROWARD,2,10,2009,chla,4.54,ug/L
BROWARD,2,2,2010,chla,1.78,ug/L
BROWARD,2,4,2010,chla,5.5,ug/L
BROWARD,2,8,2010,chla,25.5,ug/L
BROWARD,2,10,2010,chla,2.95,ug/L
BROWARD,2,1,2011,chla,5.26,ug/L
BROWARD,2,4,2011,chla,4.92,ug/L
BROWARD,2,8,2011,chla,5.56,ug/L
BROWARD,2,10,2011,chla,25.7,ug/L
BROWARD,2,1,2012,chla,4.2,ug/L
BROWARD,2,4,2012,chla,7.22,ug/L
BROWARD,2,7,2012,chla,15.6,ug/L
BROWARD,2,11,2012,chla,4.45,ug/L
BROWARD,2,2,2013,chla,8.26,ug/L
BROWARD,2,5,2013,chla,10.1,ug/L
BROWARD,2,8,2013,chla,2.07,ug/L
BROWARD,2,10,2013,chla,4.55,ug/L
BROWARD,2,2,2014,chla,9.52,ug/L
BROWARD,2,5,2014,chla,8.47,ug/L
BROWARD,2,8,2014,chla,2.28,ug/L
BROWARD,2,10,2014,chla,2.77,ug/L
BROWARD,2,3,2015,chla,0.78,ug/L
BROWARD,2,6,2015,chla,8.31,ug/L
BROWARD,2,8,2015,chla,25.2,ug/L
BROWARD,2,11,2015,chla,5.88,ug/L
BROWARD,2,3,2016,chla,2.01,ug/L
BROWARD,2,6,2016,chla,2.73,ug/L
BROWARD,2,8,2016,chla,1.8,ug/L
BROWARD,2,12,2016,chla,2.22,ug/L
BROWARD,3,2,2006,chla,12,ug/L
BROWARD,3,11,2006,chla,11.7,ug/L
BROWARD,3,2,2007,chla,2.66,ug/L
BROWARD,3,5,2007,chla,17.7,ug/L
BROWARD,3,8,2007,chla,29.2,ug/L
BROWARD,3,11,2007,chla,14,ug/L
BROWARD,3,2,2008,chla,30.1,ug/L
BROWARD,3,5,2008,chla,10,ug/L
BROWARD,3,8,2008,chla,11.9,ug/L
BROWARD,3,3,2009,chla,1.49,ug/L
BROWARD,3,6,2009,chla,7.88,ug/L
BROWARD,3,8,2009,chla,16.6,ug/L
BROWARD,3,10,2009,chla,27.8,ug/L
BROWARD,3,2,2010,chla,3.79,ug/L
BROWARD,3,4,2010,chla,14.2,ug/L
BROWARD,3,8,2010,chla,19.1,ug/L
BROWARD,3,10,2010,chla,7.04,ug/L
BROWARD,3,1,2011,chla,2.33,ug/L
BROWARD,3,4,2011,chla,10.8,ug/L
BROWARD,3,8,2011,chla,33.2,ug/L
BROWARD,3,10,2011,chla,11.2,ug/L
BROWARD,3,1,2012,chla,1.91,ug/L
BROWARD,3,4,2012,chla,13.7,ug/L
BROWARD,3,7,2012,chla,21,ug/L
BROWARD,3,11,2012,chla,6.3,ug/L
BROWARD,3,2,2013,chla,1.87,ug/L
BROWARD,3,5,2013,chla,13.5,ug/L
BROWARD,3,8,2013,chla,2.76,ug/L
BROWARD,3,10,2013,chla,12.8,ug/L
BROWARD,3,2,2014,chla,4.95,ug/L
BROWARD,3,5,2014,chla,13.5,ug/L
BROWARD,3,8,2014,chla,3.24,ug/L
BROWARD,3,10,2014,chla,2.46,ug/L
BROWARD,3,3,2015,chla,0.97,ug/L
BROWARD,3,6,2015,chla,5.53,ug/L
BROWARD,3,8,2015,chla,12.9,ug/L
BROWARD,3,11,2015,chla,8.4,ug/L
BROWARD,3,3,2016,chla,2.14,ug/L
BROWARD,3,6,2016,chla,2.82,ug/L
BROWARD,3,8,2016,chla,1.83,ug/L
BROWARD,3,12,2016,chla,0.847,ug/L
BROWARD,4,2,2006,chla,5.28,ug/L
BROWARD,4,2,2013,chla,1.62,ug/L
BROWARD,4,5,2013,chla,23.5,ug/L
BROWARD,4,8,2013,chla,4.72,ug/L
BROWARD,4,10,2013,chla,4.41,ug/L
BROWARD,4,2,2014,chla,3.45,ug/L
BROWARD,4,5,2014,chla,4.66,ug/L
BROWARD,4,8,2014,chla,5.06,ug/L
BROWARD,4,10,2014,chla,4.25,ug/L
BROWARD,4,3,2015,chla,1.3,ug/L
BROWARD,4,6,2015,chla,3.56,ug/L
BROWARD,4,8,2015,chla,10.3,ug/L
BROWARD,4,11,2015,chla,6.12,ug/L
BROWARD,4,3,2016,chla,1.89,ug/L
BROWARD,4,6,2016,chla,3.42,ug/L
BROWARD,4,8,2016,chla,2.31,ug/L
